match_id,league,year,split,date,team1,team2,result,team1_historical_wins,team2_historical_wins,team1_recent_win_rate,team2_recent_win_rate,team1_season_win_rate,team2_season_win_rate,team1_first_dragon_rate,team1_first_herald_rate,team1_first_tower_rate,team2_first_dragon_rate,team2_first_herald_rate,team2_first_tower_rate
GLL_2023-07-25 19:12:00_Gamespace Mediterranean College Esports_Anorthosis Famagusta Esports,GLL,2023,,2023/7/25 19:12,Gamespace Mediterranean College Esports,Anorthosis Famagusta Esports,0,1,6,0.6,0.6,0,0,0.2,0.5,0.6,0.3,0.4,0.5
NLC_2023-07-25 19:18:00_Verdant_Nativz,NLC,2023,Summer,2023/7/25 19:18,Verdant,Nativz,0,6,1,0.7,0.6,0.006918574,0.006386376,0.4,0.4,0.1,0.2,0.5,0.5
TCL_2023-07-25 19:58:00_Eternal Fire_Dark Passage,TCL,2023,Summer,2023/7/25 19:58,Eternal Fire,Dark Passage,1,3,3,0.6,0.6,0.004787234,0.003723404,0.6,0.4,0.6,0.5,0.5,0.8
AL_2023-07-25 20:03:00_Fox Gaming_Geekay Esports,AL,2023,Summer,2023/7/25 20:03,Fox Gaming,Geekay Esports,0,2,1,0.5,0.7,0.003189793,0.004253057,0.3,0.7,0.6,0.3,0.5,0.5
NACL_2023-07-25 20:06:00_Maryville University_Wildcard Gaming,NACL,2023,Summer,2023/7/25 20:06,Maryville University,Wildcard Gaming,0,1,3,0.2,0.3,0.011158342,0.010626993,0.5,0.2,0.3,0.4,0.4,0.4
CBLOLA_2023-07-25 20:09:00_Liberty Academy_Fluxo Academy,CBLOLA,2023,Split 2,2023/7/25 20:09,Liberty Academy,Fluxo Academy,1,2,1,0.6,0.5,0.020887728,0.018276762,0.4,0.7,0.5,0.6,0.6,0.7
NLC_2023-07-25 20:17:00_Nativz_Verdant,NLC,2023,Summer,2023/7/25 20:17,Nativz,Verdant,1,2,6,0.7,0.6,0.006903877,0.006903877,0.2,0.6,0.6,0.4,0.5,0.2
CBLOLA_2023-07-25 20:51:00_paiN Gaming Academy_RED Academy,CBLOLA,2023,Split 2,2023/7/25 20:51,paiN Gaming Academy,RED Academy,1,1,2,0.6,0.5,0.018229167,0.018229167,0.8,0.4,0.5,0.2,0.4,0.6
NACL_2023-07-25 20:55:00_Maryville University_Wildcard Gaming,NACL,2023,Summer,2023/7/25 20:55,Maryville University,Wildcard Gaming,0,1,4,0.2,0.3,0.011146497,0.011146497,0.4,0.3,0.3,0.3,0.5,0.4
AL_2023-07-25 21:03:00_Nigma Galaxy_RA'AD,AL,2023,Summer,2023/7/25 21:03,Nigma Galaxy,RA'AD,1,2,1,0.8,0.7,0.004774536,0.004774536,0.4,0.6,0.6,0.3,0.5,0.3
CBLOLA_2023-07-25 21:46:00_INTZ Academy_FURIA Academy,CBLOLA,2023,Split 2,2023/7/25 21:46,INTZ Academy,FURIA Academy,0,4,3,0.3,0.4,0.007792208,0.012987013,0.6,0.7,0.6,0.3,0.7,0.6
NACL_2023-07-25 22:09:00_AOE Gold_Evil Geniuses Challengers,NACL,2023,Summer,2023/7/25 22:09,AOE Gold,Evil Geniuses Challengers,0,5,4,0.4,0.4,0.011664899,0.008483563,0.4,0.6,0.5,0.2,0.9,0.7
LLA_2023-07-25 22:10:00_Movistar R7_INFINITY,LLA,2023,Closing,2023/7/25 22:10,Movistar R7,INFINITY,1,3,3,0.9,0.6,0.229508197,0.163934426,0.5,0.7,0.6,0.6,0.6,0.7
CBLOLA_2023-07-25 22:39:00_KaBuM! Academy_LOUD Academy,CBLOLA,2023,Split 2,2023/7/25 22:39,KaBuM! Academy,LOUD Academy,0,1,2,0.7,0.4,0.023316062,0.012953368,0.4,0.7,0.7,0.7,0.6,0.6
LLA_2023-07-25 23:13:00_INFINITY_Movistar R7,LLA,2023,Closing,2023/7/25 23:13,INFINITY,Movistar R7,1,3,4,0.5,0.9,0.161290323,0.241935484,0.6,0.6,0.6,0.6,0.6,0.5
NACL_2023-07-25 23:21:00_AOE Gold_Evil Geniuses Challengers,NACL,2023,Summer,2023/7/25 23:21,AOE Gold,Evil Geniuses Challengers,0,5,5,0.3,0.4,0.011658718,0.009009009,0.5,0.6,0.6,0.3,0.9,0.7
CBLOLA_2023-07-25 23:45:00_Vivo Keyd Stars Academy_Los Grandes Academy,CBLOLA,2023,Split 2,2023/7/25 23:45,Vivo Keyd Stars Academy,Los Grandes Academy,1,6,7,0.7,0.3,0.023255814,0.012919897,0.8,0.7,0.7,0.6,0.5,0.5
LLA_2023-07-26 00:06:00_Movistar R7_INFINITY,LLA,2023,Closing,2023/7/26 0:06,Movistar R7,INFINITY,1,4,4,0.8,0.5,0.238095238,0.174603175,0.7,0.5,0.5,0.7,0.6,0.7
LLA_2023-07-26 00:59:00_INFINITY_Movistar R7,LLA,2023,Closing,2023/7/26 0:59,INFINITY,Movistar R7,0,4,5,0.5,0.8,0.171875,0.25,0.7,0.7,0.8,0.8,0.5,0.6
LCK_2023-07-26 08:07:00_Gen.G_Liiv SANDBOX,LCK,2023,Summer,2023/7/26 8:07,Gen.G,Liiv SANDBOX,1,6,1,0.8,0.4,0.013771186,0.00529661,0,0.7,0.4,0,0.4,0.2
LCK_2023-07-26 09:10:00_Liiv SANDBOX_Gen.G,LCK,2023,Summer,2023/7/26 9:10,Liiv SANDBOX,Gen.G,0,1,7,0.4,0.8,0.005293806,0.014293277,0,0.5,0.3,0,0.8,0.5
LJLA_2023-07-26 10:07:00_FENNEL Academy_AXIZ Academy,LJLA,2023,Regular,2023/7/26 10:07,FENNEL Academy,AXIZ Academy,1,2,1,0.6,0.2,0.134615385,0.038461538,0.3,0.2,0.3,0.4,0.4,0.4
LJLA_2023-07-26 10:07:00_FENNEL Academy_Burning Core Toyama Academy,LJLA,2023,Regular,2023/7/26 10:07,FENNEL Academy,Burning Core Toyama Academy,1,4,1,0.6,0,0.134615385,0.086538462,0.3,0.2,0.3,0.3,0.4,0.2
LJLA_2023-07-26 10:07:00_V3 Esports Academy_AXIZ Academy,LJLA,2023,Regular,2023/7/26 10:07,V3 Esports Academy,AXIZ Academy,1,3,1,0.7,0.2,0.125,0.038461538,0.5,0.2,0.2,0.4,0.4,0.4
LJLA_2023-07-26 10:07:00_V3 Esports Academy_Burning Core Toyama Academy,LJLA,2023,Regular,2023/7/26 10:07,V3 Esports Academy,Burning Core Toyama Academy,1,2,1,0.7,0,0.125,0.086538462,0.5,0.2,0.2,0.3,0.4,0.2
LCK_2023-07-26 10:53:00_DN Freecs_KT Rolster,LCK,2023,Summer,2023/7/26 10:53,DN Freecs,KT Rolster,0,2,4,0.2,0.8,0.005291005,0.014285714,0.6,0.4,0.5,0.5,0.6,0.5
LJLA_2023-07-26 11:08:00_Crest Gaming Act Academy_Sengoku Gaming Academy,LJLA,2023,Regular,2023/7/26 11:08,Crest Gaming Act Academy,Sengoku Gaming Academy,0,0,3,0.5,0.7,0.157407407,0.166666667,0.4,0.5,0.7,0.1,0.7,0.4
LCK_2023-07-26 12:00:00_DN Freecs_KT Rolster,LCK,2023,Summer,2023/7/26 12:00,DN Freecs,KT Rolster,0,2,5,0.2,0.8,0.005288207,0.01480698,0.5,0.4,0.4,0.4,0.5,0.5
UL_2023-07-26 15:02:00_AliorBank Team_Iron Wolves,UL,2023,,2023/7/26 15:02,AliorBank Team,Iron Wolves,1,2,2,0.7,0.6,0,0,0.2,0.6,0.3,0.3,0.4,0.4
UL_2023-07-26 15:55:00_Iron Wolves_AliorBank Team,UL,2023,,2023/7/26 15:55,Iron Wolves,AliorBank Team,0,2,3,0.5,0.7,0,0,0.2,0.5,0.5,0.1,0.7,0.4
TCL_2023-07-26 15:59:00_FUT Esports_Papara SuperMassive,TCL,2023,Summer,2023/7/26 15:59,FUT Esports,Papara SuperMassive,1,4,0,0.5,0.4,0.003699789,0.003171247,0.3,0.6,0.6,0.6,0.7,0.4
EBL_2023-07-26 16:02:00_Diamant Esports_Partizan Esports,EBL,2023,,2023/7/26 16:02,Diamant Esports,Partizan Esports,1,4,9,0.7,0.9,0,0,0.6,0.6,0.7,0.5,0.9,0.7
LVP SL_2023-07-26 16:04:00_Giants_Bar鑾絘 eSports,LVP SL,2023,Summer,2023/7/26 16:04,Giants,Bar鑾絘 eSports,0,2,2,0.6,0.7,0.00528262,0.005810882,0.3,0.6,0.6,0.5,0.8,0.6
PRM_2023-07-26 16:05:00_Unicorns of Love Sexy Edition_MOUZ NXT,PRM,2023,Summer,2023/7/26 16:05,Unicorns of Love Sexy Edition,MOUZ NXT,1,4,0,0.8,0.5,0.007391763,0.004751848,0.3,0.5,0.4,0.6,0.9,0.6
LFL_2023-07-26 16:09:00_Aegis_Karmine Corp,LFL,2023,Summer,2023/7/26 16:09,Aegis,Karmine Corp,0,3,0,0.3,0.8,0.00474934,0.006332454,0.3,0.4,0.2,0.3,0.6,0.5
NLC_2023-07-26 16:09:00_The Ruddy Sack_NORD Esports,NLC,2023,Summer,2023/7/26 16:09,The Ruddy Sack,NORD Esports,0,2,2,0.6,0.5,0.004221636,0.003693931,0.2,0.6,0.7,0.3,0.4,0.5
HC_2023-07-26 16:11:00_GLORE_Team UNiTY,HC,2023,,2023/7/26 16:11,GLORE,Team UNiTY,1,2,3,0.6,0.9,0,0,0.6,0.7,0.8,0.6,0.7,0.7
UL_2023-07-26 16:50:00_AliorBank Team_Iron Wolves,UL,2023,,2023/7/26 16:50,AliorBank Team,Iron Wolves,1,4,2,0.7,0.5,0,0,0.2,0.7,0.4,0.3,0.5,0.5
PRM_2023-07-26 16:53:00_MOUZ NXT_Unicorns of Love Sexy Edition,PRM,2023,Summer,2023/7/26 16:53,MOUZ NXT,Unicorns of Love Sexy Edition,0,0,5,0.4,0.8,0.004744333,0.007907222,0.7,0.9,0.6,0.3,0.5,0.5
EBL_2023-07-26 16:54:00_Diamant Esports_Partizan Esports,EBL,2023,,2023/7/26 16:54,Diamant Esports,Partizan Esports,0,5,9,0.7,0.8,0,0,0.6,0.6,0.8,0.4,0.9,0.8
LVP SL_2023-07-26 16:59:00_Bar鑾絘 eSports_Giants,LVP SL,2023,Summer,2023/7/26 16:59,Bar鑾絘 eSports,Giants,0,3,2,0.8,0.6,0.006322445,0.005268704,0.4,0.7,0.5,0.3,0.5,0.5
LFL_2023-07-26 17:00:00_Team BDS Academy_GameWard,LFL,2023,Summer,2023/7/26 17:00,Team BDS Academy,GameWard,1,1,2,0.1,0.6,0.002106372,0.003159558,0.5,0.5,0.5,0.5,0.6,0.6
TCL_2023-07-26 17:02:00_FUT Esports_Papara SuperMassive,TCL,2023,Summer,2023/7/26 17:02,FUT Esports,Papara SuperMassive,0,5,0,0.5,0.4,0.004210526,0.003157895,0.3,0.6,0.7,0.6,0.7,0.5
HC_2023-07-26 17:04:00_GLORE_Team UNiTY,HC,2023,,2023/7/26 17:04,GLORE,Team UNiTY,0,3,3,0.6,0.8,0,0,0.5,0.7,0.8,0.6,0.7,0.7
NLC_2023-07-26 17:04:00_The Ruddy Sack_NORD Esports,NLC,2023,Summer,2023/7/26 17:04,The Ruddy Sack,NORD Esports,0,2,3,0.5,0.6,0.004208311,0.004208311,0.3,0.6,0.8,0.4,0.4,0.6
PGN_2023-07-26 17:06:00_Macko Esports_DSYRE,PGN,2023,Summer,2023/7/26 17:06,Macko Esports,DSYRE,1,3,1,0.9,0.8,0.006834911,0.005783386,0.5,0.5,0.7,0.5,0.6,0.6
AL_2023-07-26 17:39:00_Triple Esports_3BL Esports,AL,2023,Summer,2023/7/26 17:39,Triple Esports,3BL Esports,1,2,1,0.1,0.2,0.000525486,0.001576458,0.4,0.4,0.8,0.5,0.6,0.6
PRM_2023-07-26 17:43:00_MOUZ NXT_Unicorns of Love Sexy Edition,PRM,2023,Summer,2023/7/26 17:43,MOUZ NXT,Unicorns of Love Sexy Edition,0,0,6,0.4,0.9,0.004726891,0.008403361,0.6,0.9,0.7,0.3,0.6,0.6
LVP SL_2023-07-26 17:53:00_Giants_Bar鑾絘 eSports,LVP SL,2023,Summer,2023/7/26 17:53,Giants,Bar鑾絘 eSports,1,3,3,0.6,0.7,0.005774278,0.006299213,0.3,0.6,0.5,0.4,0.7,0.6
NLC_2023-07-26 17:55:00_NORD Esports_The Ruddy Sack,NLC,2023,Summer,2023/7/26 17:55,NORD Esports,The Ruddy Sack,0,4,2,0.7,0.4,0.004721931,0.004197272,0.4,0.4,0.6,0.3,0.6,0.7
TCL_2023-07-26 17:57:00_FUT Esports_Papara SuperMassive,TCL,2023,Summer,2023/7/26 17:57,FUT Esports,Papara SuperMassive,0,5,1,0.5,0.5,0.004195071,0.003670687,0.4,0.6,0.7,0.6,0.7,0.6
HC_2023-07-26 17:58:00_Team UNiTY_GLORE,HC,2023,,2023/7/26 17:58,Team UNiTY,GLORE,1,4,3,0.8,0.5,0,0,0.6,0.7,0.7,0.5,0.7,0.8
LFL_2023-07-26 17:58:00_BK ROG Esports_Team GO,LFL,2023,Summer,2023/7/26 17:58,BK ROG Esports,Team GO,1,1,2,0.6,0.7,0.005765199,0.005765199,0.3,0.6,0.4,0.5,0.6,0.5
EBL_2023-07-26 18:00:00_Partizan Esports_Diamant Esports,EBL,2023,,2023/7/26 18:00,Partizan Esports,Diamant Esports,0,10,5,0.8,0.6,0,0,0.3,0.9,0.8,0.5,0.6,0.7
PGN_2023-07-26 18:09:00_Macko Esports_DSYRE,PGN,2023,Summer,2023/7/26 18:09,Macko Esports,DSYRE,0,4,1,0.9,0.8,0.007333683,0.005762179,0.4,0.6,0.7,0.4,0.7,0.6
AL_2023-07-26 18:43:00_GnG Esports_Nigma Galaxy,AL,2023,Summer,2023/7/26 18:43,GnG Esports,Nigma Galaxy,0,0,3,0.4,0.8,0.002617801,0.005235602,0.2,0.4,0.5,0.5,0.6,0.6
EBL_2023-07-26 18:50:00_Diamant Esports_Partizan Esports,EBL,2023,,2023/7/26 18:50,Diamant Esports,Partizan Esports,1,6,10,0.7,0.7,0,0,0.4,0.7,0.7,0.3,0.9,0.8
NLC_2023-07-26 18:50:00_NORD Esports_The Ruddy Sack,NLC,2023,Summer,2023/7/26 18:50,NORD Esports,The Ruddy Sack,1,4,3,0.6,0.5,0.004709576,0.004709576,0.5,0.4,0.6,0.3,0.5,0.6
LFL_2023-07-26 18:51:00_Vitality.Bee_Solary,LFL,2023,Summer,2023/7/26 18:51,Vitality.Bee,Solary,0,2,1,0.6,0.6,0.0041841,0.004707113,0.4,0.5,0.4,0.5,0.7,0.6
LVP SL_2023-07-26 18:51:00_Giants_Bar鑾絘 eSports,LVP SL,2023,Summer,2023/7/26 18:51,Giants,Bar鑾絘 eSports,1,4,3,0.6,0.7,0.006276151,0.006276151,0.3,0.6,0.4,0.5,0.7,0.5
HC_2023-07-26 18:53:00_Team UNiTY_GLORE,HC,2023,,2023/7/26 18:53,Team UNiTY,GLORE,1,5,3,0.9,0.4,0,0,0.6,0.7,0.7,0.5,0.6,0.7
TCL_2023-07-26 18:55:00_FUT Esports_Papara SuperMassive,TCL,2023,Summer,2023/7/26 18:55,FUT Esports,Papara SuperMassive,1,5,2,0.5,0.5,0.004179728,0.004179728,0.4,0.5,0.8,0.5,0.6,0.6
PGN_2023-07-26 19:07:00_Macko Esports_DSYRE,PGN,2023,Summer,2023/7/26 19:07,Macko Esports,DSYRE,1,4,2,0.8,0.8,0.007310705,0.006266319,0.5,0.7,0.6,0.4,0.7,0.5
AL_2023-07-26 19:40:00_RA'AD_Fox Gaming,AL,2023,Summer,2023/7/26 19:40,RA'AD,Fox Gaming,1,3,0,0.6,0.5,0.004697286,0.003131524,0.4,0.5,0.4,0.3,0.7,0.6
TCL_2023-07-26 19:51:00_Papara SuperMassive_FUT Esports,TCL,2023,Summer,2023/7/26 19:51,Papara SuperMassive,FUT Esports,0,2,6,0.5,0.6,0.004173187,0.004694836,0.6,0.6,0.6,0.5,0.6,0.9
PGN_2023-07-26 19:58:00_Macko Esports_DSYRE,PGN,2023,Summer,2023/7/26 19:58,Macko Esports,DSYRE,1,5,2,0.9,0.7,0.007820647,0.006256517,0.6,0.7,0.6,0.5,0.8,0.6
LFL_2023-07-26 20:00:00_IZI Dream_LDLC OL,LFL,2023,Summer,2023/7/26 20:00,IZI Dream,LDLC OL,1,0,3,0.3,0.4,0.002084419,0.003126628,0.4,0.3,0.6,0.3,0.8,0.5
AL_2023-07-26 20:41:00_Geekay Esports_Anubis Gaming,AL,2023,Summer,2023/7/26 20:41,Geekay Esports,Anubis Gaming,0,3,0,0.7,0.7,0.0046875,0.004166667,0.2,0.6,0.6,0.3,0.6,0.5
LLA_2023-07-26 22:07:00_Estral Esports_Six Karma,LLA,2023,Closing,2023/7/26 22:07,Estral Esports,Six Karma,1,5,3,0.8,0.7,0.184615385,0.169230769,0.4,0.7,0.5,0.4,0.7,0.7
LLA_2023-07-26 22:48:00_Six Karma_Estral Esports,LLA,2023,Closing,2023/7/26 22:48,Six Karma,Estral Esports,0,3,6,0.6,0.8,0.166666667,0.196969697,0.5,0.7,0.7,0.5,0.7,0.6
LLA_2023-07-27 00:00:00_Six Karma_Estral Esports,LLA,2023,Closing,2023/7/27 0:00,Six Karma,Estral Esports,1,3,7,0.5,0.8,0.164179104,0.208955224,0.6,0.7,0.6,0.5,0.7,0.5
LLA_2023-07-27 00:52:00_Estral Esports_Six Karma,LLA,2023,Closing,2023/7/27 0:52,Estral Esports,Six Karma,1,7,4,0.8,0.5,0.205882353,0.176470588,0.6,0.7,0.5,0.7,0.8,0.7
LCKC_2023-07-27 05:06:00_Dplus KIA Challengers_KT Rolster Challengers,LCKC,2023,Summer,2023/7/27 5:06,Dplus KIA Challengers,KT Rolster Challengers,1,7,7,0.4,0.9,0.014575742,0.011452369,0.5,0.5,0.6,0.8,0.9,0.6
LCKC_2023-07-27 05:09:00_Nongshim Esports Academy_Hanwha Life Esports Challengers,LCKC,2023,Summer,2023/7/27 5:09,Nongshim Esports Academy,Hanwha Life Esports Challengers,1,5,2,0.6,0.7,0.010926119,0.014047867,0.3,0.7,0.4,0.5,0.4,0.4
LCKC_2023-07-27 05:58:00_KT Rolster Challengers_Dplus KIA Challengers,LCKC,2023,Summer,2023/7/27 5:58,KT Rolster Challengers,Dplus KIA Challengers,1,7,8,0.8,0.5,0.011440458,0.015080603,0.8,0.9,0.6,0.6,0.6,0.7
LCKC_2023-07-27 06:01:00_Hanwha Life Esports Challengers_Nongshim Esports Academy,LCKC,2023,Summer,2023/7/27 6:01,Hanwha Life Esports Challengers,Nongshim Esports Academy,1,2,6,0.7,0.6,0.014033264,0.011434511,0.5,0.4,0.4,0.4,0.7,0.5
LCKC_2023-07-27 06:48:00_Dplus KIA Challengers_KT Rolster Challengers,LCKC,2023,Summer,2023/7/27 6:48,Dplus KIA Challengers,KT Rolster Challengers,1,8,8,0.4,0.8,0.015064935,0.011948052,0.6,0.5,0.7,0.8,0.8,0.6
LCKC_2023-07-27 07:00:00_Nongshim Esports Academy_Hanwha Life Esports Challengers,LCKC,2023,Summer,2023/7/27 7:00,Nongshim Esports Academy,Hanwha Life Esports Challengers,1,6,3,0.6,0.7,0.011422638,0.014537902,0.4,0.6,0.4,0.5,0.3,0.3
LCK_2023-07-27 08:06:00_T1_DRX,LCK,2023,Summer,2023/7/27 8:06,T1,DRX,1,4,2,0.3,0.2,0.008303062,0.005189414,0.6,0.7,0.7,0.4,0.4,0.3
LCK_2023-07-27 08:59:00_T1_DRX,LCK,2023,Summer,2023/7/27 8:59,T1,DRX,0,5,2,0.4,0.2,0.008817427,0.005186722,0.7,0.6,0.7,0.5,0.3,0.4
LCK_2023-07-27 09:58:00_T1_DRX,LCK,2023,Summer,2023/7/27 9:58,T1,DRX,0,5,3,0.3,0.3,0.008812856,0.005702436,0.6,0.6,0.6,0.5,0.3,0.4
LCK_2023-07-27 11:40:00_Hanwha Life Esports_Nongshim RedForce,LCK,2023,Summer,2023/7/27 11:40,Hanwha Life Esports,Nongshim RedForce,1,6,0,0.7,0.4,0.010880829,0.005181347,0.3,0.9,0.4,0.7,0.6,0.7
LCK_2023-07-27 12:26:00_Nongshim RedForce_Hanwha Life Esports,LCK,2023,Summer,2023/7/27 12:26,Nongshim RedForce,Hanwha Life Esports,0,0,7,0.4,0.8,0.005178664,0.011393061,0.7,0.7,0.7,0.2,0.9,0.5
HM_2023-07-27 14:14:00_Entropiq_eSuba,HM,2023,Summer,2023/7/27 14:14,Entropiq,eSuba,1,10,2,0.8,0.6,0.007246377,0.005175983,0.5,0.4,0.6,0.5,0.9,0.9
HM_2023-07-27 15:13:00_eSuba_Entropiq,HM,2023,Summer,2023/7/27 15:13,eSuba,Entropiq,0,2,11,0.5,0.8,0.005173306,0.007759959,0.4,0.9,0.9,0.4,0.4,0.6
TCL_2023-07-27 15:59:00_闄宻tanbul Wildcats_NASR eSports Turkey,TCL,2023,Summer,2023/7/27 15:59,闄宻tanbul Wildcats,NASR eSports Turkey,0,4,0,0.9,0.7,0.00672182,0.005170631,0.4,0.6,0.4,0.4,0.8,0.7
HM_2023-07-27 16:01:00_eSuba_Entropiq,HM,2023,Summer,2023/7/27 16:01,eSuba,Entropiq,1,2,12,0.5,0.9,0.005167959,0.008268734,0.4,0.8,0.9,0.3,0.4,0.6
EBL_2023-07-27 16:03:00_SPIKE Syndicate_Cyber Wolves,EBL,2023,,2023/7/27 16:03,SPIKE Syndicate,Cyber Wolves,0,2,0,0.7,0.5,0,0,0.6,0.2,0.6,0.6,0.8,0.8
LVP SL_2023-07-27 16:03:00_BISONS ECLUB_Movistar KOI,LVP SL,2023,Summer,2023/7/27 16:03,BISONS ECLUB,Movistar KOI,1,2,2,0.6,0.7,0.006714876,0.006198347,0.5,0.7,0.5,0.3,0.6,0.6
PRM_2023-07-27 16:05:00_Berlin International Gaming_FC Schalke 04 Esports,PRM,2023,Summer,2023/7/27 16:05,Berlin International Gaming,FC Schalke 04 Esports,1,3,1,0.6,0.5,0.005678885,0.00464636,0.4,0.5,0.6,0.5,0.7,0.5
LFL_2023-07-27 16:09:00_Vitality.Bee_IZI Dream,LFL,2023,Summer,2023/7/27 16:09,Vitality.Bee,IZI Dream,0,3,0,0.6,0.4,0.004127967,0.002579979,0.3,0.6,0.4,0.3,0.4,0.6
PRM_2023-07-27 16:50:00_FC Schalke 04 Esports_Berlin International Gaming,PRM,2023,Summer,2023/7/27 16:50,FC Schalke 04 Esports,Berlin International Gaming,0,1,4,0.4,0.7,0.004641568,0.006188757,0.6,0.7,0.4,0.4,0.5,0.6
EBL_2023-07-27 16:53:00_SPIKE Syndicate_Cyber Wolves,EBL,2023,,2023/7/27 16:53,SPIKE Syndicate,Cyber Wolves,0,2,1,0.7,0.5,0,0,0.6,0.2,0.5,0.5,0.7,0.7
HM_2023-07-27 16:56:00_eSuba_Entropiq,HM,2023,Summer,2023/7/27 16:56,eSuba,Entropiq,0,3,12,0.6,0.9,0.005670103,0.008247423,0.4,0.8,0.8,0.4,0.5,0.5
TCL_2023-07-27 16:56:00_闄宻tanbul Wildcats_NASR eSports Turkey,TCL,2023,Summer,2023/7/27 16:56,闄宻tanbul Wildcats,NASR eSports Turkey,1,4,1,0.8,0.7,0.006701031,0.005670103,0.3,0.6,0.4,0.4,0.9,0.8
LVP SL_2023-07-27 16:58:00_BISONS ECLUB_Movistar KOI,LVP SL,2023,Summer,2023/7/27 16:58,BISONS ECLUB,Movistar KOI,1,3,2,0.6,0.6,0.007209063,0.006179197,0.5,0.6,0.5,0.2,0.6,0.6
PGN_2023-07-27 17:03:00_Atleta Esport_Cyberground Gaming,PGN,2023,Summer,2023/7/27 17:03,Atleta Esport,Cyberground Gaming,1,2,0,0.7,0.4,0.00514668,0.003602676,0.5,0.9,0.6,0.1,0.7,0.6
LFL_2023-07-27 17:15:00_Team BDS Academy_Aegis,LFL,2023,Summer,2023/7/27 17:15,Team BDS Academy,Aegis,1,1,2,0.2,0.3,0.002572016,0.00462963,0.5,0.4,0.5,0.3,0.3,0.2
EBL_2023-07-27 17:38:00_SPIKE Syndicate_Cyber Wolves,EBL,2023,,2023/7/27 17:38,SPIKE Syndicate,Cyber Wolves,0,2,2,0.6,0.6,0,0,0.6,0.3,0.5,0.6,0.7,0.7
PRM_2023-07-27 17:45:00_Berlin International Gaming_FC Schalke 04 Esports,PRM,2023,Summer,2023/7/27 17:45,Berlin International Gaming,FC Schalke 04 Esports,1,5,1,0.8,0.3,0.006683805,0.004627249,0.4,0.5,0.5,0.5,0.6,0.4
LVP SL_2023-07-27 17:45:00_Movistar KOI_BISONS ECLUB,LVP SL,2023,Summer,2023/7/27 17:45,Movistar KOI,BISONS ECLUB,0,2,4,0.6,0.6,0.006169666,0.007712082,0.3,0.5,0.6,0.6,0.5,0.6
TCL_2023-07-27 17:55:00_NASR eSports Turkey_闄宻tanbul Wildcats,TCL,2023,Summer,2023/7/27 17:55,NASR eSports Turkey,闄宻tanbul Wildcats,0,1,5,0.6,0.8,0.005649718,0.00719055,0.5,0.9,0.8,0.4,0.6,0.5
PGN_2023-07-27 18:02:00_Cyberground Gaming_Atleta Esport,PGN,2023,Summer,2023/7/27 18:02,Cyberground Gaming,Atleta Esport,0,0,3,0.3,0.8,0.003593429,0.005646817,0.1,0.7,0.6,0.5,0.9,0.6
LPLOL_2023-07-27 18:12:00_White Dragons_Odivelas Sports Club,LPLOL,2023,Summer,2023/7/27 18:12,White Dragons,Odivelas Sports Club,1,4,0,0.6,0.7,0.006670087,0.00564392,0.5,0.4,0.5,0.7,0.6,0.5
LFL_2023-07-27 18:29:00_LDLC OL_Solary,LFL,2023,Summer,2023/7/27 18:29,LDLC OL,Solary,0,2,1,0.4,0.6,0.003076923,0.005128205,0.3,0.8,0.5,0.4,0.7,0.6
TCL_2023-07-27 18:47:00_NASR eSports Turkey_闄宻tanbul Wildcats,TCL,2023,Summer,2023/7/27 18:47,NASR eSports Turkey,闄宻tanbul Wildcats,0,1,6,0.6,0.8,0.005638134,0.007688365,0.5,0.8,0.8,0.3,0.5,0.4
PGN_2023-07-27 18:58:00_Atleta Esport_Cyberground Gaming,PGN,2023,Summer,2023/7/27 18:58,Atleta Esport,Cyberground Gaming,0,4,0,0.8,0.3,0.006147541,0.003586066,0.5,0.8,0.6,0.1,0.6,0.6
LPLOL_2023-07-27 19:10:00_Odivelas Sports Club_White Dragons,LPLOL,2023,Summer,2023/7/27 19:10,Odivelas Sports Club,White Dragons,0,0,5,0.6,0.7,0.00563236,0.007168459,0.7,0.6,0.6,0.6,0.4,0.6
LFL_2023-07-27 19:27:00_BK ROG Esports_Karmine Corp,LFL,2023,Summer,2023/7/27 19:27,BK ROG Esports,Karmine Corp,0,1,2,0.6,0.8,0.006141249,0.006653019,0.4,0.6,0.5,0.2,0.6,0.4
PGN_2023-07-27 19:50:00_Atleta Esport_Cyberground Gaming,PGN,2023,Summer,2023/7/27 19:50,Atleta Esport,Cyberground Gaming,1,4,1,0.7,0.4,0.006138107,0.004092072,0.5,0.8,0.5,0.2,0.7,0.6
LPLOL_2023-07-27 20:08:00_Odivelas Sports Club_White Dragons,LPLOL,2023,Summer,2023/7/27 20:08,Odivelas Sports Club,White Dragons,1,0,6,0.5,0.7,0.005623722,0.007668712,0.6,0.5,0.5,0.5,0.4,0.5
LFL_2023-07-27 20:28:00_GameWard_Team GO,LFL,2023,Summer,2023/7/27 20:28,GameWard,Team GO,0,2,5,0.5,0.6,0.003065917,0.005620848,0.6,0.5,0.6,0.5,0.7,0.5
LPLOL_2023-07-27 20:58:00_White Dragons_Odivelas Sports Club,LPLOL,2023,Summer,2023/7/27 20:58,White Dragons,Odivelas Sports Club,1,6,1,0.6,0.6,0.007660878,0.006128703,0.5,0.5,0.6,0.6,0.6,0.5
